time,tug_id,B,C,D,E,F,G,H,M
72600,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.200000000000074,48.80000000000004
72600,19,51.70000000000008,51.100000000000016,45.700000000000024,52.90000000000004,50.500000000000036,47.20000000000002,42.500000000000064,45.00000000000004
72600,20,36.20000000000006,49.000000000000014,49.50000000000002,50.400000000000034,51.60000000000002,51.30000000000002,55.10000000000007,46.500000000000036
72600,21,48.600000000000094,50.90000000000001,49.700000000000024,44.60000000000004,49.800000000000026,47.50000000000002,49.80000000000008,53.70000000000005
72600,22,38.00000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.60000000000004,47.800000000000026
72600,23,49.200000000000074,49.000000000000014,51.40000000000002,52.00000000000003,51.60000000000002,47.50000000000002,46.30000000000006,36.00000000000003
72600,24,50.700000000000095,45.20000000000002,49.90000000000003,44.20000000000003,51.90000000000003,49.50000000000002,53.50000000000008,50.90000000000004
72600,25,51.900000000000084,49.000000000000014,51.100000000000016,46.30000000000003,43.000000000000014,49.50000000000002,48.90000000000007,44.80000000000004
72600,26,48.10000000000009,51.20000000000002,45.40000000000002,50.80000000000004,49.800000000000026,45.50000000000002,48.40000000000006,48.400000000000034
72600,27,53.60000000000008,49.40000000000002,51.800000000000026,52.30000000000003,47.60000000000002,49.50000000000002,38.10000000000006,46.70000000000004
72600,28,29.100000000000044,49.20000000000002,47.30000000000002,50.400000000000034,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
73200,0,38.10000000000006,51.000000000000014,46.80000000000001,52.400000000000034,51.800000000000026,51.20000000000002,46.600000000000065,51.00000000000004
73200,1,35.40000000000005,49.20000000000002,51.20000000000002,48.20000000000003,51.50000000000002,49.40000000000002,48.40000000000006,49.200000000000045
73200,2,49.800000000000054,48.90000000000001,47.60000000000002,44.20000000000003,49.60000000000002,47.30000000000002,35.800000000000054,50.20000000000003
73200,3,45.50000000000011,51.100000000000016,50.10000000000003,48.70000000000004,51.700000000000024,51.90000000000003,39.200000000000074,48.60000000000004
73200,4,37.00000000000007,47.100000000000016,50.90000000000001,50.60000000000004,51.700000000000024,51.40000000000002,50.90000000000007,50.500000000000036
73200,5,49.00000000000007,51.000000000000014,43.50000000000002,48.400000000000034,49.800000000000026,51.20000000000002,53.40000000000008,49.00000000000004
73200,6,48.8000000000001,49.50000000000002,49.90000000000003,48.60000000000004,50.20000000000003,51.50000000000002,43.70000000000008,53.70000000000005
73200,7,42.90000000000007,47.30000000000002,51.20000000000002,50.500000000000036,49.60000000000002,51.60000000000002,55.10000000000007,48.400000000000034
73200,8,40.90000000000007,51.100000000000016,47.700000000000024,52.30000000000003,49.60000000000002,51.40000000000002,53.00000000000007,52.70000000000004
73200,9,51.60000000000008,51.000000000000014,51.50000000000002,44.500000000000036,44.90000000000001,47.20000000000002,34.20000000000006,50.80000000000004
73200,10,51.70000000000008,51.30000000000002,51.60000000000002,46.70000000000004,49.60000000000002,45.100000000000016,45.60000000000008,47.30000000000005
73200,11,49.300000000000075,47.30000000000002,49.60000000000002,50.60000000000004,47.30000000000002,51.60000000000002,50.70000000000007,34.30000000000003
73200,12,46.80000000000007,48.80000000000001,49.40000000000002,52.10000000000003,47.700000000000024,47.20000000000002,39.900000000000055,49.60000000000005
73200,13,39.00000000000007,49.100000000000016,47.60000000000002,52.60000000000004,47.90000000000003,51.50000000000002,51.10000000000007,51.40000000000005
73200,14,45.300000000000075,47.30000000000002,47.30000000000002,50.80000000000004,51.90000000000003,51.50000000000002,49.00000000000007,48.60000000000004
73200,15,57.0000000000001,49.700000000000024,49.800000000000026,52.400000000000034,51.90000000000003,47.20000000000002,42.80000000000007,36.400000000000034
73200,16,34.600000000000065,49.000000000000014,49.40000000000002,46.00000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
73200,17,51.0000000000001,49.50000000000002,39.50000000000002,48.10000000000003,49.60000000000002,49.700000000000024,52.90000000000007,48.80000000000004
73200,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
73200,19,51.70000000000008,51.100000000000016,45.700000000000024,52.90000000000004,50.500000000000036,47.20000000000002,42.500000000000064,45.00000000000004
73200,20,36.20000000000006,49.000000000000014,49.50000000000002,50.400000000000034,51.60000000000002,51.30000000000002,55.10000000000007,46.500000000000036
73200,21,48.600000000000094,50.90000000000001,49.700000000000024,44.60000000000004,49.800000000000026,47.50000000000002,49.80000000000008,53.70000000000005
73200,22,38.00000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.60000000000004,47.800000000000026
73200,23,49.300000000000075,49.000000000000014,51.50000000000002,52.10000000000003,51.60000000000002,47.50000000000002,46.500000000000064,36.00000000000003
73200,24,50.700000000000095,45.20000000000002,49.90000000000003,44.20000000000003,51.90000000000003,49.50000000000002,53.50000000000008,50.90000000000004
73200,25,51.900000000000084,49.000000000000014,51.100000000000016,46.30000000000003,43.000000000000014,49.50000000000002,48.90000000000007,44.80000000000004
73200,26,48.10000000000009,51.20000000000002,45.40000000000002,50.80000000000004,49.800000000000026,45.50000000000002,48.40000000000006,48.400000000000034
73200,27,53.60000000000008,49.40000000000002,51.800000000000026,52.30000000000003,47.60000000000002,49.50000000000002,38.10000000000006,46.70000000000004
73200,28,29.100000000000044,49.20000000000002,47.30000000000002,50.400000000000034,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
73800,0,38.10000000000006,51.000000000000014,46.80000000000001,52.400000000000034,51.800000000000026,51.20000000000002,46.600000000000065,51.00000000000004
73800,1,35.60000000000005,49.20000000000002,51.20000000000002,48.20000000000003,51.60000000000002,49.40000000000002,48.500000000000064,49.40000000000005
73800,2,50.00000000000006,48.90000000000001,47.60000000000002,44.20000000000003,49.700000000000024,47.30000000000002,35.900000000000055,50.500000000000036
73800,3,45.50000000000011,51.100000000000016,50.10000000000003,48.70000000000004,51.700000000000024,51.90000000000003,39.200000000000074,48.60000000000004
73800,4,37.00000000000007,47.100000000000016,50.90000000000001,50.60000000000004,51.700000000000024,51.40000000000002,50.90000000000007,50.500000000000036
73800,5,49.00000000000007,51.000000000000014,43.50000000000002,48.400000000000034,49.800000000000026,51.20000000000002,53.40000000000008,49.00000000000004
73800,6,46.9000000000001,49.50000000000002,49.90000000000003,48.60000000000004,50.30000000000003,51.50000000000002,43.80000000000008,53.800000000000054
73800,7,42.90000000000007,47.30000000000002,51.20000000000002,50.500000000000036,49.60000000000002,51.60000000000002,55.10000000000007,48.400000000000034
73800,8,40.90000000000007,51.100000000000016,47.700000000000024,52.30000000000003,49.60000000000002,51.40000000000002,53.00000000000007,52.70000000000004
73800,9,51.80000000000008,51.000000000000014,51.50000000000002,44.500000000000036,45.000000000000014,47.20000000000002,34.30000000000006,49.00000000000004
73800,10,51.70000000000008,51.30000000000002,51.60000000000002,46.70000000000004,49.60000000000002,45.100000000000016,45.60000000000008,47.30000000000005
73800,11,49.50000000000008,47.30000000000002,49.60000000000002,50.60000000000004,47.40000000000002,51.60000000000002,50.80000000000007,34.60000000000004
73800,12,46.80000000000007,48.80000000000001,49.40000000000002,52.10000000000003,47.800000000000026,47.20000000000002,40.00000000000006,47.60000000000005
73800,13,39.00000000000007,49.100000000000016,47.60000000000002,52.60000000000004,47.90000000000003,51.50000000000002,51.10000000000007,51.40000000000005
73800,14,45.300000000000075,47.30000000000002,47.30000000000002,50.80000000000004,51.90000000000003,51.50000000000002,49.00000000000007,48.60000000000004
73800,15,57.0000000000001,49.700000000000024,49.800000000000026,52.400000000000034,51.90000000000003,47.20000000000002,42.80000000000007,36.400000000000034
73800,16,34.600000000000065,49.000000000000014,49.40000000000002,46.00000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
73800,17,51.2000000000001,49.50000000000002,39.50000000000002,48.10000000000003,49.700000000000024,49.700000000000024,53.00000000000007,46.90000000000004
73800,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
73800,19,51.70000000000008,51.100000000000016,45.700000000000024,52.90000000000004,50.500000000000036,47.20000000000002,42.500000000000064,45.00000000000004
73800,20,34.20000000000006,49.000000000000014,49.50000000000002,50.400000000000034,51.700000000000024,51.30000000000002,55.200000000000074,46.60000000000004
73800,21,48.600000000000094,50.90000000000001,49.700000000000024,44.60000000000004,49.800000000000026,47.50000000000002,49.80000000000008,53.70000000000005
73800,22,38.20000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.70000000000004,48.10000000000003
73800,23,49.300000000000075,49.000000000000014,51.50000000000002,52.10000000000003,49.60000000000002,47.50000000000002,46.500000000000064,36.00000000000003
73800,24,50.9000000000001,45.20000000000002,49.90000000000003,44.20000000000003,52.00000000000003,49.50000000000002,53.60000000000008,51.200000000000045
73800,25,51.900000000000084,49.000000000000014,51.100000000000016,46.30000000000003,43.000000000000014,49.50000000000002,48.90000000000007,44.80000000000004
73800,26,48.10000000000009,51.20000000000002,45.40000000000002,50.80000000000004,49.800000000000026,45.50000000000002,48.40000000000006,48.400000000000034
73800,27,53.60000000000008,49.40000000000002,51.800000000000026,52.30000000000003,47.700000000000024,49.50000000000002,36.10000000000006,46.70000000000004
73800,28,29.100000000000044,49.20000000000002,47.30000000000002,50.400000000000034,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
74400,0,38.20000000000006,51.20000000000002,46.80000000000001,52.500000000000036,51.800000000000026,51.20000000000002,46.600000000000065,51.00000000000004
74400,1,35.60000000000005,49.20000000000002,51.20000000000002,48.20000000000003,51.60000000000002,49.40000000000002,48.500000000000064,49.40000000000005
74400,2,50.10000000000006,49.100000000000016,47.60000000000002,44.30000000000003,49.700000000000024,47.30000000000002,35.900000000000055,50.500000000000036
74400,3,45.50000000000011,51.100000000000016,50.10000000000003,48.70000000000004,51.700000000000024,51.90000000000003,39.200000000000074,48.60000000000004
74400,4,37.00000000000007,47.100000000000016,50.90000000000001,50.60000000000004,51.700000000000024,51.40000000000002,50.90000000000007,50.500000000000036
74400,5,49.10000000000007,51.100000000000016,43.50000000000002,48.400000000000034,49.800000000000026,51.20000000000002,53.40000000000008,49.00000000000004
74400,6,46.9000000000001,49.50000000000002,49.90000000000003,48.60000000000004,50.30000000000003,51.50000000000002,43.80000000000008,53.800000000000054
74400,7,42.90000000000007,47.30000000000002,51.20000000000002,50.500000000000036,49.60000000000002,51.60000000000002,55.10000000000007,48.400000000000034
74400,8,38.90000000000007,51.20000000000002,47.700000000000024,52.400000000000034,49.60000000000002,51.40000000000002,53.00000000000007,52.70000000000004
74400,9,51.80000000000008,51.000000000000014,51.50000000000002,44.500000000000036,45.000000000000014,47.20000000000002,34.30000000000006,49.00000000000004
74400,10,51.70000000000008,51.30000000000002,51.60000000000002,46.70000000000004,49.60000000000002,45.100000000000016,45.60000000000008,47.30000000000005
74400,11,49.50000000000008,45.30000000000002,49.60000000000002,50.70000000000004,47.40000000000002,51.60000000000002,50.80000000000007,34.60000000000004
74400,12,46.80000000000007,48.80000000000001,49.40000000000002,52.10000000000003,47.800000000000026,47.20000000000002,40.00000000000006,47.60000000000005
74400,13,39.10000000000007,49.30000000000002,47.60000000000002,52.70000000000004,47.90000000000003,51.50000000000002,51.10000000000007,51.40000000000005
74400,14,45.300000000000075,47.40000000000002,47.30000000000002,50.80000000000004,51.90000000000003,51.50000000000002,49.00000000000007,48.60000000000004
74400,15,57.0000000000001,49.700000000000024,49.800000000000026,52.400000000000034,51.90000000000003,47.20000000000002,42.80000000000007,36.400000000000034
74400,16,34.600000000000065,49.000000000000014,49.40000000000002,46.00000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
74400,17,51.2000000000001,49.50000000000002,39.50000000000002,48.10000000000003,49.700000000000024,49.700000000000024,53.00000000000007,46.90000000000004
74400,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
74400,19,51.70000000000008,51.20000000000002,45.700000000000024,52.90000000000004,50.500000000000036,47.20000000000002,42.500000000000064,45.00000000000004
74400,20,34.20000000000006,49.000000000000014,49.50000000000002,50.400000000000034,51.700000000000024,51.30000000000002,55.200000000000074,46.60000000000004
74400,21,48.600000000000094,50.90000000000001,49.700000000000024,44.60000000000004,49.800000000000026,47.50000000000002,49.80000000000008,53.70000000000005
74400,22,38.20000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.70000000000004,48.10000000000003
74400,23,49.300000000000075,49.000000000000014,51.50000000000002,52.10000000000003,49.60000000000002,47.50000000000002,46.500000000000064,36.00000000000003
74400,24,50.9000000000001,45.20000000000002,49.90000000000003,42.20000000000003,52.00000000000003,49.50000000000002,53.60000000000008,51.200000000000045
74400,25,51.900000000000084,49.000000000000014,51.100000000000016,46.30000000000003,43.000000000000014,49.50000000000002,48.90000000000007,44.80000000000004
74400,26,48.20000000000009,49.20000000000002,45.40000000000002,50.80000000000004,49.800000000000026,45.50000000000002,48.40000000000006,48.400000000000034
74400,27,53.60000000000008,49.50000000000002,51.800000000000026,52.30000000000003,47.700000000000024,49.50000000000002,36.10000000000006,46.70000000000004
74400,28,29.100000000000044,49.20000000000002,47.30000000000002,50.400000000000034,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
75000,0,38.20000000000006,51.30000000000002,46.90000000000001,52.500000000000036,51.90000000000003,51.30000000000002,46.600000000000065,51.00000000000004
75000,1,35.60000000000005,49.20000000000002,51.20000000000002,48.20000000000003,51.60000000000002,49.40000000000002,48.500000000000064,49.40000000000005
75000,2,50.10000000000006,49.20000000000002,47.700000000000024,44.30000000000003,49.800000000000026,47.40000000000002,35.900000000000055,50.500000000000036
75000,3,45.50000000000011,51.20000000000002,50.20000000000003,48.70000000000004,51.700000000000024,51.90000000000003,39.200000000000074,48.60000000000004
75000,4,37.00000000000007,47.100000000000016,50.90000000000001,50.60000000000004,51.700000000000024,51.40000000000002,50.90000000000007,50.500000000000036
75000,5,49.10000000000007,51.20000000000002,43.60000000000002,48.400000000000034,49.90000000000003,51.30000000000002,53.40000000000008,49.00000000000004
75000,6,46.9000000000001,49.50000000000002,49.90000000000003,48.60000000000004,50.30000000000003,51.50000000000002,43.80000000000008,53.800000000000054
75000,7,42.90000000000007,47.40000000000002,51.30000000000002,50.500000000000036,47.60000000000002,51.60000000000002,55.10000000000007,48.400000000000034
75000,8,38.90000000000007,51.20000000000002,47.700000000000024,52.400000000000034,49.60000000000002,51.40000000000002,53.00000000000007,52.70000000000004
75000,9,51.80000000000008,51.100000000000016,51.60000000000002,44.500000000000036,45.000000000000014,47.20000000000002,34.30000000000006,49.00000000000004
75000,10,51.70000000000008,51.40000000000002,51.700000000000024,46.70000000000004,49.700000000000024,45.20000000000002,45.60000000000008,47.30000000000005
75000,11,49.50000000000008,45.30000000000002,49.60000000000002,50.70000000000004,47.40000000000002,51.60000000000002,50.80000000000007,34.60000000000004
75000,12,46.80000000000007,48.90000000000001,49.50000000000002,52.10000000000003,47.800000000000026,47.20000000000002,40.00000000000006,47.60000000000005
75000,13,39.10000000000007,49.30000000000002,47.60000000000002,52.70000000000004,48.00000000000003,51.60000000000002,51.10000000000007,51.40000000000005
75000,14,45.300000000000075,47.50000000000002,47.40000000000002,50.80000000000004,52.00000000000003,51.60000000000002,49.00000000000007,48.60000000000004
75000,15,57.0000000000001,49.700000000000024,49.800000000000026,52.400000000000034,51.90000000000003,47.20000000000002,42.80000000000007,36.400000000000034
75000,16,34.600000000000065,49.000000000000014,49.40000000000002,46.00000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
75000,17,51.2000000000001,49.60000000000002,39.60000000000002,48.10000000000003,49.700000000000024,49.700000000000024,53.00000000000007,46.90000000000004
75000,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
75000,19,51.70000000000008,51.30000000000002,45.800000000000026,52.90000000000004,50.60000000000004,47.30000000000002,42.500000000000064,45.00000000000004
75000,20,34.20000000000006,49.100000000000016,49.60000000000002,50.400000000000034,51.700000000000024,51.30000000000002,55.200000000000074,46.60000000000004
75000,21,48.600000000000094,48.90000000000001,49.700000000000024,44.60000000000004,49.800000000000026,47.50000000000002,49.80000000000008,53.70000000000005
75000,22,38.20000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.70000000000004,48.10000000000003
75000,23,49.300000000000075,49.100000000000016,51.60000000000002,52.10000000000003,49.60000000000002,47.50000000000002,46.500000000000064,36.00000000000003
75000,24,50.9000000000001,45.20000000000002,49.90000000000003,42.20000000000003,52.00000000000003,49.50000000000002,53.60000000000008,51.200000000000045
75000,25,51.900000000000084,49.100000000000016,49.100000000000016,46.30000000000003,43.000000000000014,49.50000000000002,48.90000000000007,44.80000000000004
75000,26,48.20000000000009,49.30000000000002,45.50000000000002,50.80000000000004,49.800000000000026,45.50000000000002,48.40000000000006,48.400000000000034
75000,27,53.60000000000008,49.50000000000002,51.800000000000026,52.30000000000003,47.800000000000026,47.50000000000002,36.10000000000006,46.70000000000004
75000,28,29.100000000000044,49.20000000000002,47.30000000000002,50.400000000000034,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
75600,0,38.20000000000006,51.30000000000002,46.90000000000001,52.60000000000004,51.90000000000003,51.40000000000002,46.600000000000065,51.00000000000004
75600,1,35.60000000000005,49.20000000000002,51.20000000000002,48.20000000000003,51.60000000000002,49.40000000000002,48.500000000000064,49.40000000000005
75600,2,50.10000000000006,49.20000000000002,47.700000000000024,44.400000000000034,49.800000000000026,47.50000000000002,35.900000000000055,50.500000000000036
75600,3,45.50000000000011,51.20000000000002,50.20000000000003,48.80000000000004,51.700000000000024,52.00000000000003,39.200000000000074,48.60000000000004
75600,4,37.00000000000007,47.100000000000016,50.90000000000001,50.60000000000004,51.700000000000024,51.40000000000002,50.90000000000007,50.500000000000036
75600,5,49.10000000000007,51.20000000000002,43.60000000000002,48.500000000000036,49.90000000000003,51.40000000000002,53.40000000000008,49.00000000000004
75600,6,46.9000000000001,49.50000000000002,49.90000000000003,48.70000000000004,50.30000000000003,51.60000000000002,43.80000000000008,53.800000000000054
75600,7,42.90000000000007,47.40000000000002,51.30000000000002,50.60000000000004,47.60000000000002,51.700000000000024,55.10000000000007,48.400000000000034
75600,8,38.90000000000007,51.20000000000002,47.700000000000024,52.400000000000034,49.60000000000002,51.40000000000002,53.00000000000007,52.70000000000004
75600,9,51.80000000000008,51.100000000000016,51.60000000000002,44.60000000000004,45.000000000000014,47.30000000000002,34.30000000000006,49.00000000000004
75600,10,51.70000000000008,51.40000000000002,51.700000000000024,46.80000000000004,49.700000000000024,45.30000000000002,45.60000000000008,47.30000000000005
75600,11,49.50000000000008,45.30000000000002,49.60000000000002,50.70000000000004,47.40000000000002,51.60000000000002,50.80000000000007,34.60000000000004
75600,12,46.80000000000007,48.90000000000001,49.50000000000002,52.20000000000003,47.800000000000026,47.30000000000002,40.00000000000006,47.60000000000005
75600,13,39.10000000000007,49.30000000000002,47.60000000000002,52.70000000000004,48.00000000000003,51.60000000000002,51.10000000000007,51.40000000000005
75600,14,45.300000000000075,47.50000000000002,47.40000000000002,50.90000000000004,52.00000000000003,51.700000000000024,49.00000000000007,48.60000000000004
75600,15,57.0000000000001,49.700000000000024,49.800000000000026,52.400000000000034,51.90000000000003,47.20000000000002,42.80000000000007,36.400000000000034
75600,16,34.600000000000065,49.000000000000014,49.40000000000002,46.10000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
75600,17,51.2000000000001,49.60000000000002,39.60000000000002,48.20000000000003,49.700000000000024,49.800000000000026,53.00000000000007,46.90000000000004
75600,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
75600,19,51.70000000000008,51.30000000000002,45.800000000000026,52.90000000000004,50.60000000000004,45.30000000000002,42.500000000000064,45.00000000000004
75600,20,34.20000000000006,49.100000000000016,49.60000000000002,50.500000000000036,51.700000000000024,51.40000000000002,55.200000000000074,46.60000000000004
75600,21,48.600000000000094,48.90000000000001,49.700000000000024,44.60000000000004,49.800000000000026,47.50000000000002,49.80000000000008,53.70000000000005
75600,22,38.20000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.70000000000004,48.10000000000003
75600,23,49.300000000000075,49.100000000000016,51.60000000000002,52.20000000000003,49.60000000000002,47.60000000000002,46.500000000000064,36.00000000000003
75600,24,50.9000000000001,45.20000000000002,49.90000000000003,42.30000000000003,52.00000000000003,49.50000000000002,53.60000000000008,51.200000000000045
75600,25,51.900000000000084,49.100000000000016,49.100000000000016,46.30000000000003,43.000000000000014,49.50000000000002,48.90000000000007,44.80000000000004
75600,26,48.20000000000009,49.30000000000002,45.50000000000002,48.80000000000004,49.800000000000026,45.60000000000002,48.40000000000006,48.400000000000034
75600,27,53.60000000000008,49.50000000000002,51.800000000000026,52.400000000000034,47.800000000000026,47.60000000000002,36.10000000000006,46.70000000000004
75600,28,29.100000000000044,49.20000000000002,47.30000000000002,50.500000000000036,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
76200,0,38.40000000000006,51.40000000000002,47.000000000000014,52.60000000000004,51.90000000000003,51.40000000000002,46.600000000000065,51.100000000000044
76200,1,35.60000000000005,49.20000000000002,51.20000000000002,48.20000000000003,51.60000000000002,49.40000000000002,48.500000000000064,49.40000000000005
76200,2,50.30000000000006,47.20000000000002,47.800000000000026,44.400000000000034,49.800000000000026,47.50000000000002,35.900000000000055,50.60000000000004
76200,3,43.60000000000011,51.20000000000002,50.30000000000003,48.80000000000004,51.700000000000024,52.00000000000003,39.200000000000074,48.70000000000004
76200,4,37.00000000000007,47.100000000000016,50.90000000000001,50.60000000000004,51.700000000000024,51.40000000000002,50.90000000000007,50.500000000000036
76200,5,49.300000000000075,51.30000000000002,43.700000000000024,48.500000000000036,49.90000000000003,51.40000000000002,53.40000000000008,49.100000000000044
76200,6,47.1000000000001,49.60000000000002,50.00000000000003,48.70000000000004,50.30000000000003,51.60000000000002,43.80000000000008,53.900000000000055
76200,7,43.10000000000007,47.50000000000002,51.40000000000002,50.60000000000004,47.60000000000002,51.700000000000024,55.10000000000007,48.500000000000036
76200,8,39.10000000000007,51.30000000000002,47.700000000000024,52.400000000000034,49.60000000000002,51.40000000000002,53.00000000000007,52.80000000000004
76200,9,52.000000000000085,51.20000000000002,51.700000000000024,44.60000000000004,45.000000000000014,47.30000000000002,34.30000000000006,49.100000000000044
76200,10,51.900000000000084,51.50000000000002,51.800000000000026,46.80000000000004,49.700000000000024,45.30000000000002,45.60000000000008,47.40000000000005
76200,11,49.60000000000008,45.40000000000002,49.60000000000002,50.70000000000004,47.40000000000002,51.60000000000002,50.80000000000007,34.60000000000004
76200,12,47.00000000000007,49.000000000000014,49.60000000000002,52.20000000000003,47.800000000000026,47.30000000000002,40.00000000000006,47.70000000000005
76200,13,39.10000000000007,49.30000000000002,47.60000000000002,52.70000000000004,48.00000000000003,51.60000000000002,51.10000000000007,51.40000000000005
76200,14,45.50000000000008,47.60000000000002,47.50000000000002,50.90000000000004,52.00000000000003,51.700000000000024,49.00000000000007,48.70000000000004
76200,15,57.0000000000001,49.700000000000024,49.800000000000026,52.400000000000034,51.90000000000003,47.20000000000002,42.80000000000007,34.400000000000034
76200,16,32.600000000000065,49.000000000000014,49.50000000000002,46.10000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
76200,17,51.300000000000104,49.700000000000024,37.60000000000002,48.20000000000003,49.700000000000024,49.800000000000026,53.00000000000007,46.90000000000004
76200,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
76200,19,51.80000000000008,51.40000000000002,45.800000000000026,52.90000000000004,50.60000000000004,45.30000000000002,42.500000000000064,45.100000000000044
76200,20,34.40000000000006,49.20000000000002,49.700000000000024,50.500000000000036,51.700000000000024,51.40000000000002,55.200000000000074,46.70000000000004
76200,21,48.700000000000095,49.000000000000014,49.700000000000024,44.60000000000004,49.800000000000026,47.50000000000002,49.80000000000008,53.800000000000054
76200,22,38.20000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.70000000000004,48.10000000000003
76200,23,49.50000000000008,49.20000000000002,51.700000000000024,52.20000000000003,49.60000000000002,47.60000000000002,46.500000000000064,36.10000000000003
76200,24,51.1000000000001,45.30000000000002,50.00000000000003,42.30000000000003,52.00000000000003,49.50000000000002,53.60000000000008,51.30000000000005
76200,25,52.000000000000085,49.20000000000002,49.100000000000016,46.30000000000003,43.000000000000014,49.50000000000002,48.90000000000007,44.90000000000004
76200,26,48.30000000000009,49.40000000000002,45.50000000000002,48.80000000000004,49.800000000000026,45.60000000000002,48.40000000000006,48.400000000000034
76200,27,53.80000000000008,49.60000000000002,51.90000000000003,52.400000000000034,47.800000000000026,47.60000000000002,36.10000000000006,46.80000000000004
76200,28,29.100000000000044,49.20000000000002,47.30000000000002,50.500000000000036,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
76800,0,38.40000000000006,51.40000000000002,47.000000000000014,52.60000000000004,51.90000000000003,51.40000000000002,46.600000000000065,51.100000000000044
76800,1,35.60000000000005,49.20000000000002,51.20000000000002,48.20000000000003,51.60000000000002,49.40000000000002,48.500000000000064,49.40000000000005
76800,2,50.30000000000006,47.20000000000002,47.800000000000026,44.400000000000034,49.800000000000026,47.50000000000002,35.900000000000055,50.60000000000004
76800,3,43.60000000000011,51.20000000000002,50.30000000000003,48.80000000000004,51.700000000000024,52.00000000000003,39.200000000000074,48.70000000000004
76800,4,37.00000000000007,47.100000000000016,50.90000000000001,50.60000000000004,51.700000000000024,51.40000000000002,50.90000000000007,50.500000000000036
76800,5,49.300000000000075,51.30000000000002,43.700000000000024,48.500000000000036,49.90000000000003,51.40000000000002,53.40000000000008,49.100000000000044
76800,6,47.1000000000001,49.60000000000002,50.00000000000003,48.70000000000004,50.30000000000003,51.60000000000002,43.80000000000008,53.900000000000055
76800,7,43.10000000000007,47.50000000000002,51.40000000000002,50.60000000000004,47.60000000000002,51.700000000000024,55.10000000000007,48.500000000000036
76800,8,39.10000000000007,51.30000000000002,47.700000000000024,52.400000000000034,49.60000000000002,51.40000000000002,53.00000000000007,52.80000000000004
76800,9,52.000000000000085,51.20000000000002,51.700000000000024,44.60000000000004,45.000000000000014,47.30000000000002,34.30000000000006,49.100000000000044
76800,10,51.900000000000084,51.50000000000002,51.800000000000026,46.80000000000004,49.700000000000024,45.30000000000002,45.60000000000008,47.40000000000005
76800,11,49.60000000000008,45.40000000000002,49.60000000000002,50.70000000000004,47.40000000000002,51.60000000000002,50.80000000000007,34.60000000000004
76800,12,47.00000000000007,49.000000000000014,49.60000000000002,52.20000000000003,47.800000000000026,47.30000000000002,40.00000000000006,47.70000000000005
76800,13,39.10000000000007,49.30000000000002,47.60000000000002,52.70000000000004,48.00000000000003,51.60000000000002,51.10000000000007,51.40000000000005
76800,14,45.50000000000008,47.60000000000002,47.50000000000002,50.90000000000004,52.00000000000003,51.700000000000024,49.00000000000007,48.70000000000004
76800,15,57.0000000000001,49.700000000000024,49.800000000000026,52.400000000000034,51.90000000000003,47.20000000000002,42.80000000000007,34.400000000000034
76800,16,32.600000000000065,49.000000000000014,49.50000000000002,46.10000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
